City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
292,Kalmunai,45.4552,41.9741,50.0,76,0,6.71,RU,2021-04-04 22:45:15
293,Glebychevo,45.4552,41.9741,50.0,76,0,6.71,RU,2021-04-04 22:45:15
294,Coihaique,45.4552,41.9741,50.0,76,0,6.71,RU,2021-04-04 22:45:15
295,Kralendijk,45.4552,41.9741,50.0,76,0,6.71,RU,2021-04-04 22:45:15
296,Phangnga,45.4552,41.9741,50.0,76,0,6.71,RU,2021-04-04 22:45:15
297,Comodoro Rivadavia,45.4552,41.9741,50.0,76,0,6.71,RU,2021-04-04 22:45:15
298,Longyearbyen,45.4552,41.9741,50.0,76,0,6.71,RU,2021-04-04 22:45:15
299,Marawi,45.4552,41.9741,50.0,76,0,6.71,RU,2021-04-04 22:45:15
300,Mahanoro,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
301,Moa,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
302,Labuhan,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
303,Samalaeulu,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
304,Saint George,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
305,Lamu,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
306,Heishan,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
307,Ridgecrest,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
308,Buqayq,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
309,Plettenberg Bay,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
310,Ureshino,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
311,Tiksi,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
312,Port Keats,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
313,Kavieng,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
314,Dingli,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
315,Pleasant Point,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
316,Bilma,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
317,Abhar,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
318,Matagami,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
319,Mae Hong Son,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
320,Ukiah,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
321,Portland,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
322,Vaitupu,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
323,Victoria,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
324,Karaul,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
325,Kampene,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
326,Lalibela,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
327,Kirovskiy,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
328,Saint-Pierre,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
329,Nanchong,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
330,Moyo,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
331,Richards Bay,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
332,Togur,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
333,Kaoma,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
334,Corrente,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
335,Mys Shmidta,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
336,Cervo,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
337,Asau,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
338,Tingi,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
339,Monki,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
340,Salina Cruz,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
341,Tuatapere,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
342,Lakota,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
343,Lata,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
344,Selikhino,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
345,Iberia,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
346,Mareeba,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
347,Nantucket,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
348,Conde,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
349,Rio Gallegos,-19.9,48.8,75.51,93,48,6.85,MG,2021-04-04 22:45:22
350,Yulara,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
351,Katobu,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
352,Leirvik,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
353,Shchelyayur,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
354,Magole,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
355,Waingapu,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
356,Mizpe Ramon,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
357,Saint Pete Beach,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
358,Toledo,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
359,Honningsvag,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
360,Maceio,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
361,Effingham,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
362,Aleksandrov Gay,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
363,Macapa,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
364,Rovaniemi,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
365,Sao Jose Da Coroa Grande,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
366,Padang,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
367,Edgewater,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
368,Point Pleasant,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
369,Parras,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
370,Osypenko,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
371,Airai,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
372,Daru,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
373,Louis Trichardt,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
374,Mehamn,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
375,Ciras,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
376,Lucapa,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
377,Vao,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
378,Porto Murtinho,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
379,Vengerovo,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
380,Kirando,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
381,Kenai,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
382,North Platte,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
383,Laela,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
384,Providencia,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
385,Kungurtug,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
386,Tumannyy,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
387,Deputatskiy,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
388,Vostok,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
389,Bar Harbor,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
390,Raudeberg,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
391,Wajima,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
392,Ballina,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
393,Mala Kladusa,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
394,Kibi,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
395,Takoradi,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
396,Huarmey,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
397,Arlit,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
398,Qasigiannguit,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
399,Havoysund,-25.2406,130.9889,64.4,48,0,5.75,AU,2021-04-04 22:42:35
400,Marsa Matruh,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
401,Granja,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
402,Zyryanka,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
403,Turayf,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
404,Belushya Guba,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
405,Shambu,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
406,Fortuna Foothills,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
407,Adamantina,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
408,Itoman,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
409,Cayenne,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
410,Minudasht,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
411,Port-Gentil,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
412,Drayton Valley,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
413,Puerto Del Rosario,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
414,Oxapampa,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
415,Strand,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
416,Jalu,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
417,Parabel,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
418,Ust-Nera,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
419,Zhuhai,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
420,Sinkat,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
421,Sabang,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
422,Pangody,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
423,Quatre Cocos,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
424,Howard,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
425,Tarko-Sale,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
426,Aflu,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
427,Shu,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
428,Sarab,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
429,China,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
430,Gazli,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
431,Tahe,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
432,Araouane,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
433,Munster,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
434,Tambaliza,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
435,Pestovo,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
436,Oxchuc,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
437,Lancaster,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
438,Ambunti,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
439,Naze,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
440,Hofn,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
441,Constitucion,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
442,Penzance,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
443,Bukachacha,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
444,Tateyama,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
445,Smithers,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
446,Umm Lajj,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
447,Russkaya Polyana,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
448,Lorengau,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
449,Shinpokh,31.3525,27.2453,64.4,39,0,8.05,EG,2021-04-04 22:45:28
450,Molteno,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
451,Suntar,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
452,Klaksvik,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
453,Abilene,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
454,Rath,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
455,Icod De Los Vinos,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
456,Puerto Varas,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
457,Abha,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
458,Chore,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
459,Biloela,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
460,Dzhusaly,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
461,La Palma,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
462,Jinja,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
463,Ovsyanka,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
464,Izhma,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
465,San Vicente,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
466,Kohat,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
467,Anchorage,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
468,Sansai,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
469,Agirish,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
470,Kokstad,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
471,Russell,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
472,Linqiong,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
473,Arman,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
474,Lindenberg,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
475,Otjimbingwe,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
476,Port Macquarie,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
477,Amazar,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
478,Tecoanapa,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
479,Husavik,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
480,Bandarbeyla,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
481,Satitoa,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
482,Anadyr,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
483,Ocos,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
484,Savannah Bight,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
485,Kaspiyskiy,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
486,Egvekinot,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
487,Lazaro Cardenas,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
488,Kutum,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
489,Tabiauea,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
490,Dukhovshchina,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
491,Grand Forks,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
492,Northampton,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
493,Kaeo,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
494,Galveston,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
495,Tungor,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
496,Taseyevo,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
497,Ampanihy,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
498,Segovia,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
499,Ecoporanga,-31.3968,26.3625,55.42,39,0,5.1,ZA,2021-04-04 22:45:32
500,Chingirlau,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
501,Spornoye,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
502,Isla Mujeres,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
503,Aurillac,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
504,Nhulunbuy,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
505,Vila Velha,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
506,Sept-Iles,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
507,Standerton,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
508,Coquimbo,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
509,Bubaque,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
510,Boo,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
511,Inirida,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
512,Ayagoz,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
513,Pak Phanang,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
514,Tura,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
515,Tatvan,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
516,Axim,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
517,Nizhnevartovsk,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
518,Camocim,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
519,Requena,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
520,Nishihara,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
521,Westport,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
522,Hohoe,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
523,Hirapur,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
524,Luderitz,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
525,Bandundu,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
526,Ilek,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
527,Saint-Augustin,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
528,Sikasso,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
529,Karamken,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
530,Port-De-Paix,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
531,Rutland,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
532,Carayao,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
533,San Ramon,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
534,Arsikere,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
535,Hargeysa,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
536,Great Falls,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
537,Marsh Harbour,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
538,Iquitos,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
539,Gizo,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
540,Grindavik,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
541,Pathein,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
542,Sofiysk,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
543,Acapulco,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
544,Ketchikan,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
545,Atasu,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
546,Baykit,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
547,Alpena,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
548,Seka,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
549,Ahuimanu,51.095,54.0814,31.59,91,99,7.87,KZ,2021-04-04 22:45:35
550,Uray,60.1247,64.7758,33.57,99,100,4.68,RU,2021-04-04 22:45:38
551,Cagayan De Tawi-Tawi,60.1247,64.7758,33.57,99,100,4.68,RU,2021-04-04 22:45:38
552,Visby,60.1247,64.7758,33.57,99,100,4.68,RU,2021-04-04 22:45:38
553,Beloha,60.1247,64.7758,33.57,99,100,4.68,RU,2021-04-04 22:45:38
554,Kyra,60.1247,64.7758,33.57,99,100,4.68,RU,2021-04-04 22:45:38
555,Suda,60.1247,64.7758,33.57,99,100,4.68,RU,2021-04-04 22:45:38
556,Pharr,60.1247,64.7758,33.57,99,100,4.68,RU,2021-04-04 22:45:38
557,Puerto Escondido,60.1247,64.7758,33.57,99,100,4.68,RU,2021-04-04 22:45:38
558,San Lawrenz,60.1247,64.7758,33.57,99,100,4.68,RU,2021-04-04 22:45:38
559,Nichinan,60.1247,64.7758,33.57,99,100,4.68,RU,2021-04-04 22:45:38
560,Mutsamudu,60.1247,64.7758,33.57,99,100,4.68,RU,2021-04-04 22:45:38
561,Cabedelo,60.1247,64.7758,33.57,99,100,4.68,RU,2021-04-04 22:45:38
562,Fano,60.1247,64.7758,33.57,99,100,4.68,RU,2021-04-04 22:45:38
563,Garowe,60.1247,64.7758,33.57,99,100,4.68,RU,2021-04-04 22:45:38
564,Ajuchitlan,60.1247,64.7758,33.57,99,100,4.68,RU,2021-04-04 22:45:38
565,Aasiaat,60.1247,64.7758,33.57,99,100,4.68,RU,2021-04-04 22:45:38
566,Emba,60.1247,64.7758,33.57,99,100,4.68,RU,2021-04-04 22:45:38
567,Irbeyskoye,60.1247,64.7758,33.57,99,100,4.68,RU,2021-04-04 22:45:38
568,Sinegorye,60.1247,64.7758,33.57,99,100,4.68,RU,2021-04-04 22:45:38
569,Hobyo,60.1247,64.7758,33.57,99,100,4.68,RU,2021-04-04 22:45:38
570,Cap Malheureux,60.1247,64.7758,33.57,99,100,4.68,RU,2021-04-04 22:45:38
571,Lima,60.1247,64.7758,33.57,99,100,4.68,RU,2021-04-04 22:45:38
